term_1,relation_type,term_2,relation_type,term_2,donc,term_1,relation_type,term_2
"truite de rivière",15,frigo,15,hôtel,donc,"truite de rivière",15,hôtel
"tranche de viande",15,frigo,15,hôtel,donc,"tranche de viande",15,hôtel
"produit laitier",15,frigo,15,hôtel,donc,"produit laitier",15,hôtel
Fanta,15,frigo,15,hôtel,donc,Fanta,15,hôtel
"crème fraîche",15,frigo,15,hôtel,donc,"crème fraîche",15,hôtel
"coeur de palmier",15,frigo,15,hôtel,donc,"coeur de palmier",15,hôtel
"fromage blanc",15,frigo,15,hôtel,donc,"fromage blanc",15,hôtel
"poisson séché",15,frigo,15,hôtel,donc,"poisson séché",15,hôtel
"thé glacé",15,frigo,15,hôtel,donc,"thé glacé",15,hôtel
camembert,15,frigo,15,hôtel,donc,camembert,15,hôtel
coeur,15,frigo,15,hôtel,donc,coeur,15,hôtel
maquereau,15,frigo,15,hôtel,donc,maquereau,15,hôtel
limonade,15,frigo,15,hôtel,donc,limonade,15,hôtel
"yaourt aux fruits",15,frigo,15,hôtel,donc,"yaourt aux fruits",15,hôtel
foie,15,frigo,15,hôtel,donc,foie,15,hôtel
salade,15,frigo,15,hôtel,donc,salade,15,hôtel
carpe,15,frigo,15,hôtel,donc,carpe,15,hôtel
poulet,15,frigo,15,hôtel,donc,poulet,15,hôtel
pâture,15,frigo,15,hôtel,donc,pâture,15,hôtel
"gruyère râpé",15,frigo,15,hôtel,donc,"gruyère râpé",15,hôtel
grenadine,15,frigo,15,hôtel,donc,grenadine,15,hôtel
zuchette,15,frigo,15,hôtel,donc,zuchette,15,hôtel
"bière anglaise",15,frigo,15,hôtel,donc,"bière anglaise",15,hôtel
"oeuf battu",15,frigo,15,hôtel,donc,"oeuf battu",15,hôtel
"oeuf cru",15,frigo,15,hôtel,donc,"oeuf cru",15,hôtel
"aliment industriel",15,frigo,15,hôtel,donc,"aliment industriel",15,hôtel
yogourt,15,frigo,15,hôtel,donc,yogourt,15,hôtel
yoghourt,15,frigo,15,hôtel,donc,yoghourt,15,hôtel
yahourt,15,frigo,15,hôtel,donc,yahourt,15,hôtel
zucchette,15,frigo,15,hôtel,donc,zucchette,15,hôtel
victuailles,15,frigo,15,hôtel,donc,victuailles,15,hôtel
coca,15,frigo,15,hôtel,donc,coca,15,hôtel
provisions,15,frigo,15,hôtel,donc,provisions,15,hôtel
laitage,15,frigo,15,hôtel,donc,laitage,15,hôtel
"jus d'orange",15,frigo,15,hôtel,donc,"jus d'orange",15,hôtel
"bac à légumes",15,frigo,15,hôtel,donc,"bac à légumes",15,hôtel
tomates,15,frigo,15,hôtel,donc,tomates,15,hôtel
bac,15,frigo,15,hôtel,donc,bac,15,hôtel
vin,15,frigo,15,hôtel,donc,vin,15,hôtel
carottes,15,frigo,15,hôtel,donc,carottes,15,hôtel
jus,15,frigo,15,hôtel,donc,jus,15,hôtel
étagère,15,frigo,15,hôtel,donc,étagère,15,hôtel
glace,15,frigo,15,hôtel,donc,glace,15,hôtel
mayonnaise,15,frigo,15,hôtel,donc,mayonnaise,15,hôtel
fruits,15,frigo,15,hôtel,donc,fruits,15,hôtel
oeufs,15,frigo,15,hôtel,donc,oeufs,15,hôtel
légumes,15,frigo,15,hôtel,donc,légumes,15,hôtel
jambon,15,frigo,15,hôtel,donc,jambon,15,hôtel
givre,15,frigo,15,hôtel,donc,givre,15,hôtel
eau,15,frigo,15,hôtel,donc,eau,15,hôtel
restes,15,frigo,15,hôtel,donc,restes,15,hôtel
légume,15,frigo,15,hôtel,donc,légume,15,hôtel
oeuf,15,frigo,15,hôtel,donc,oeuf,15,hôtel
conservation,15,frigo,15,hôtel,donc,conservation,15,hôtel
"sauce piquante",15,frigo,15,hôtel,donc,"sauce piquante",15,hôtel
"poisson pané",15,frigo,15,hôtel,donc,"poisson pané",15,hôtel
andouille,15,frigo,15,hôtel,donc,andouille,15,hôtel
chou-rave,15,frigo,15,hôtel,donc,chou-rave,15,hôtel
volaille,15,frigo,15,hôtel,donc,volaille,15,hôtel
"jus de pamplemousse",15,frigo,15,hôtel,donc,"jus de pamplemousse",15,hôtel
"fondant au chocolat",15,frigo,15,hôtel,donc,"fondant au chocolat",15,hôtel
"triple crème",15,frigo,15,hôtel,donc,"triple crème",15,hôtel
"viande bovine",15,frigo,15,hôtel,donc,"viande bovine",15,hôtel
"oeuf de poule",15,frigo,15,hôtel,donc,"oeuf de poule",15,hôtel
"oeufs au lait",15,frigo,15,hôtel,donc,"oeufs au lait",15,hôtel
"colonie bactérienne",15,frigo,15,hôtel,donc,"colonie bactérienne",15,hôtel
Fuji,15,frigo,15,hôtel,donc,Fuji,15,hôtel
décapode,15,frigo,15,hôtel,donc,décapode,15,hôtel
"crustacé décapode",15,frigo,15,hôtel,donc,"crustacé décapode",15,hôtel
"plat cuisiné surgelé",15,frigo,15,hôtel,donc,"plat cuisiné surgelé",15,hôtel
"fromage râpé",15,frigo,15,hôtel,donc,"fromage râpé",15,hôtel
piment,15,frigo,15,hôtel,donc,piment,15,hôtel
"fromage à pâte molle à croûte lavée",15,frigo,15,hôtel,donc,"fromage à pâte molle à croûte lavée",15,hôtel
plat,15,frigo,15,hôtel,donc,plat,15,hôtel
framboise,15,frigo,15,hôtel,donc,framboise,15,hôtel
"petit mot",15,frigo,15,hôtel,donc,"petit mot",15,hôtel
post-it,15,frigo,15,hôtel,donc,post-it,15,hôtel
dessins,15,frigo,15,hôtel,donc,dessins,15,hôtel
aimant,15,frigo,15,hôtel,donc,aimant,15,hôtel
glaçons,15,frigo,15,hôtel,donc,glaçons,15,hôtel
coca-cola,15,frigo,15,hôtel,donc,coca-cola,15,hôtel
charcuterie,15,frigo,15,hôtel,donc,charcuterie,15,hôtel
Coca-Cola,15,frigo,15,hôtel,donc,Coca-Cola,15,hôtel
pastèque,15,frigo,15,hôtel,donc,pastèque,15,hôtel
paëlla,15,frigo,15,hôtel,donc,paëlla,15,hôtel
paélia,15,frigo,15,hôtel,donc,paélia,15,hôtel
paella,15,frigo,15,hôtel,donc,paella,15,hôtel
pâtisserie,15,frigo,15,hôtel,donc,pâtisserie,15,hôtel
"beurre demi-sel",15,frigo,15,hôtel,donc,"beurre demi-sel",15,hôtel
"produit alimentaire",15,frigo,15,hôtel,donc,"produit alimentaire",15,hôtel
"denrée alimentaire",15,frigo,15,hôtel,donc,"denrée alimentaire",15,hôtel
escalope,15,frigo,15,hôtel,donc,escalope,15,hôtel
cocacola,15,frigo,15,hôtel,donc,cocacola,15,hôtel
"coca cola",15,frigo,15,hôtel,donc,"coca cola",15,hôtel
"fromage au lait de vache",15,frigo,15,hôtel,donc,"fromage au lait de vache",15,hôtel
"coeur de boeuf",15,frigo,15,hôtel,donc,"coeur de boeuf",15,hôtel
"noire de Crimée",15,frigo,15,hôtel,donc,"noire de Crimée",15,hôtel
"tomate Roma",15,frigo,15,hôtel,donc,"tomate Roma",15,hôtel
"tomate coeur-de-boeuf",15,frigo,15,hôtel,donc,"tomate coeur-de-boeuf",15,hôtel
"tomate coeur de boeuf",15,frigo,15,hôtel,donc,"tomate coeur de boeuf",15,hôtel
"tomate verte",15,frigo,15,hôtel,donc,"tomate verte",15,hôtel
"tomate ananas",15,frigo,15,hôtel,donc,"tomate ananas",15,hôtel
mozza,15,frigo,15,hôtel,donc,mozza,15,hôtel
"soda nature",15,frigo,15,hôtel,donc,"soda nature",15,hôtel
mahonnaise,15,frigo,15,hôtel,donc,mahonnaise,15,hôtel
magnonaise,15,frigo,15,hôtel,donc,magnonaise,15,hôtel
mozzarelle,15,frigo,15,hôtel,donc,mozzarelle,15,hôtel
yoghourth,15,frigo,15,hôtel,donc,yoghourth,15,hôtel
"Noire de Crimée",15,frigo,15,hôtel,donc,"Noire de Crimée",15,hôtel
"Triple crème",15,frigo,15,hôtel,donc,"Triple crème",15,hôtel
"Sauce piquante",15,frigo,15,hôtel,donc,"Sauce piquante",15,hôtel
"Coca cola",15,frigo,15,hôtel,donc,"Coca cola",15,hôtel
"Coca Cola",15,frigo,15,hôtel,donc,"Coca Cola",15,hôtel
steack,15,frigo,15,hôtel,donc,steack,15,hôtel
milkshake,15,frigo,15,hôtel,donc,milkshake,15,hôtel
"milk shake",15,frigo,15,hôtel,donc,"milk shake",15,hôtel
saumon,15,frigo,15,hôtel,donc,saumon,15,hôtel
mille-feuille,15,frigo,15,hôtel,donc,mille-feuille,15,hôtel
sole,15,frigo,15,hôtel,donc,sole,15,hôtel
avocat,15,frigo,15,hôtel,donc,avocat,15,hôtel
seiche,15,frigo,15,hôtel,donc,seiche,15,hôtel
vinaigrette,15,frigo,15,hôtel,donc,vinaigrette,15,hôtel
buf,15,frigo,15,hôtel,donc,buf,15,hôtel
boeuf,15,frigo,15,hôtel,donc,boeuf,15,hôtel
beurrier,15,frigo,15,hôtel,donc,beurrier,15,hôtel
bavette,15,frigo,15,hôtel,donc,bavette,15,hôtel
"=fruit juice=",15,frigo,15,hôtel,donc,"=fruit juice=",15,hôtel
=liver=,15,frigo,15,hôtel,donc,=liver=,15,hôtel
=vegetables=,15,frigo,15,hôtel,donc,=vegetables=,15,hôtel
"blanc de poulet",15,frigo,15,hôtel,donc,"blanc de poulet",15,hôtel
"bouteille de lait",15,frigo,15,hôtel,donc,"bouteille de lait",15,hôtel
uf,15,frigo,15,hôtel,donc,uf,15,hôtel
"reste de plat",15,frigo,15,hôtel,donc,"reste de plat",15,hôtel
"ingrédient de recette de cuisine",15,frigo,15,hôtel,donc,"ingrédient de recette de cuisine",15,hôtel
=conservation=,15,frigo,15,hôtel,donc,=conservation=,15,hôtel
"préparation culinaire",15,frigo,15,hôtel,donc,"préparation culinaire",15,hôtel
morue,15,frigo,15,hôtel,donc,morue,15,hôtel
bûche,15,frigo,15,hôtel,donc,bûche,15,hôtel
cafard,15,frigo,15,hôtel,donc,cafard,15,hôtel
blatte,15,frigo,15,hôtel,donc,blatte,15,hôtel
farcissure,15,frigo,15,hôtel,donc,farcissure,15,hôtel
=tomatoes=,15,frigo,15,hôtel,donc,=tomatoes=,15,hôtel
"Fromage au lait de vache",15,frigo,15,hôtel,donc,"Fromage au lait de vache",15,hôtel
beurre,15,frigidaire,15,maison,donc,beurre,15,maison
nourriture,15,frigidaire,15,maison,donc,nourriture,15,maison
aliment,15,frigidaire,15,maison,donc,aliment,15,maison
glaçon,15,frigidaire,15,maison,donc,glaçon,15,maison
plat,15,frigidaire,15,maison,donc,plat,15,maison
fruit,15,frigidaire,15,maison,donc,fruit,15,maison
yaourt,15,frigidaire,15,maison,donc,yaourt,15,maison
comestibles,15,frigidaire,15,maison,donc,comestibles,15,maison
bouteille,15,frigidaire,15,maison,donc,bouteille,15,maison
"petit mot",15,frigidaire,15,maison,donc,"petit mot",15,maison
poisson,15,frigidaire,15,maison,donc,poisson,15,maison
"ingrédient de cuisine",15,frigidaire,15,maison,donc,"ingrédient de cuisine",15,maison
"fruit à noyau",15,frigidaire,15,maison,donc,"fruit à noyau",15,maison
viande,15,frigidaire,15,maison,donc,viande,15,maison
"tarte au citron",15,frigidaire,15,maison,donc,"tarte au citron",15,maison
truite,15,frigidaire,15,maison,donc,truite,15,maison
"truite de rivière",15,frigidaire,15,maison,donc,"truite de rivière",15,maison
camembert,15,frigidaire,15,maison,donc,camembert,15,maison
carpe,15,frigidaire,15,maison,donc,carpe,15,maison
"carpe Koï",15,frigidaire,15,maison,donc,"carpe Koï",15,maison
piment,15,frigidaire,15,maison,donc,piment,15,maison
framboise,15,frigidaire,15,maison,donc,framboise,15,maison
"fromage râpé",15,frigidaire,15,maison,donc,"fromage râpé",15,maison
"fromage à pâte molle à croûte lavée",15,frigidaire,15,maison,donc,"fromage à pâte molle à croûte lavée",15,maison
céramique,15,frigidaire,15,maison,donc,céramique,15,maison
"aliment industriel",15,frigidaire,15,maison,donc,"aliment industriel",15,maison
yogourt,15,frigidaire,15,maison,donc,yogourt,15,maison
yoghourt,15,frigidaire,15,maison,donc,yoghourt,15,maison
yahourt,15,frigidaire,15,maison,donc,yahourt,15,maison
magnet,15,frigidaire,15,maison,donc,magnet,15,maison
post-it,15,frigidaire,15,maison,donc,post-it,15,maison
dessins,15,frigidaire,15,maison,donc,dessins,15,maison
aimant,15,frigidaire,15,maison,donc,aimant,15,maison
boisson,15,frigidaire,15,maison,donc,boisson,15,maison
conservation,15,frigidaire,15,maison,donc,conservation,15,maison
"poisson pané",15,frigidaire,15,maison,donc,"poisson pané",15,maison
andouille,15,frigidaire,15,maison,donc,andouille,15,maison
tarte,15,frigidaire,15,maison,donc,tarte,15,maison
poulet,15,frigidaire,15,maison,donc,poulet,15,maison
chou-rave,15,frigidaire,15,maison,donc,chou-rave,15,maison
volaille,15,frigidaire,15,maison,donc,volaille,15,maison
"jus de pamplemousse",15,frigidaire,15,maison,donc,"jus de pamplemousse",15,maison
"fondant au chocolat",15,frigidaire,15,maison,donc,"fondant au chocolat",15,maison
"triple crème",15,frigidaire,15,maison,donc,"triple crème",15,maison
"viande bovine",15,frigidaire,15,maison,donc,"viande bovine",15,maison
"oeuf de poule",15,frigidaire,15,maison,donc,"oeuf de poule",15,maison
"oeufs au lait",15,frigidaire,15,maison,donc,"oeufs au lait",15,maison
"colonie bactérienne",15,frigidaire,15,maison,donc,"colonie bactérienne",15,maison
Fuji,15,frigidaire,15,maison,donc,Fuji,15,maison
décapode,15,frigidaire,15,maison,donc,décapode,15,maison
"crustacé décapode",15,frigidaire,15,maison,donc,"crustacé décapode",15,maison
"plat cuisiné surgelé",15,frigidaire,15,maison,donc,"plat cuisiné surgelé",15,maison
"sauce piquante",15,frigidaire,15,maison,donc,"sauce piquante",15,maison
organe,15,frigidaire,15,maison,donc,organe,15,maison
gel,15,frigidaire,15,maison,donc,gel,15,maison
citron,15,frigidaire,15,maison,donc,citron,15,maison
rosé,15,frigidaire,15,maison,donc,rosé,15,maison
"plat cuisiné",15,frigidaire,15,maison,donc,"plat cuisiné",15,maison
brie,15,frigidaire,15,maison,donc,brie,15,maison
"mousse au chocolat",15,frigidaire,15,maison,donc,"mousse au chocolat",15,maison
"boisson froide",15,frigidaire,15,maison,donc,"boisson froide",15,maison
"bac à glace",15,frigidaire,15,maison,donc,"bac à glace",15,maison
tomate,15,frigidaire,15,maison,donc,tomate,15,maison
Mandrin,15,frigidaire,15,maison,donc,Mandrin,15,maison
"fromage à raclette",15,frigidaire,15,maison,donc,"fromage à raclette",15,maison
mozzarella,15,frigidaire,15,maison,donc,mozzarella,15,maison
"boisson fraîche",15,frigidaire,15,maison,donc,"boisson fraîche",15,maison
milk-shake,15,frigidaire,15,maison,donc,milk-shake,15,maison
"côte de porc",15,frigidaire,15,maison,donc,"côte de porc",15,maison
mâche,15,frigidaire,15,maison,donc,mâche,15,maison
"aliment contaminé",15,frigidaire,15,maison,donc,"aliment contaminé",15,maison
dessert,15,frigidaire,15,maison,donc,dessert,15,maison
"lait de vache",15,frigidaire,15,maison,donc,"lait de vache",15,maison
Orangina,15,frigidaire,15,maison,donc,Orangina,15,maison
"boisson gazeuse",15,frigidaire,15,maison,donc,"boisson gazeuse",15,maison
orangeade,15,frigidaire,15,maison,donc,orangeade,15,maison
"viande de boeuf",15,frigidaire,15,maison,donc,"viande de boeuf",15,maison
"tranche de viande",15,frigidaire,15,maison,donc,"tranche de viande",15,maison
"produit laitier",15,frigidaire,15,maison,donc,"produit laitier",15,maison
Fanta,15,frigidaire,15,maison,donc,Fanta,15,maison
"coeur de palmier",15,frigidaire,15,maison,donc,"coeur de palmier",15,maison
"fromage blanc",15,frigidaire,15,maison,donc,"fromage blanc",15,maison
"poisson séché",15,frigidaire,15,maison,donc,"poisson séché",15,maison
"thé glacé",15,frigidaire,15,maison,donc,"thé glacé",15,maison
maquereau,15,frigidaire,15,maison,donc,maquereau,15,maison
limonade,15,frigidaire,15,maison,donc,limonade,15,maison
"yaourt aux fruits",15,frigidaire,15,maison,donc,"yaourt aux fruits",15,maison
foie,15,frigidaire,15,maison,donc,foie,15,maison
"gruyère râpé",15,frigidaire,15,maison,donc,"gruyère râpé",15,maison
"bière anglaise",15,frigidaire,15,maison,donc,"bière anglaise",15,maison
"oeuf battu",15,frigidaire,15,maison,donc,"oeuf battu",15,maison
"oeuf cru",15,frigidaire,15,maison,donc,"oeuf cru",15,maison
glaçons,15,frigidaire,15,maison,donc,glaçons,15,maison
"crème fraîche",15,frigidaire,15,maison,donc,"crème fraîche",15,maison
coca-cola,15,frigidaire,15,maison,donc,coca-cola,15,maison
steak,15,frigidaire,15,maison,donc,steak,15,maison
"jus de fruit",15,frigidaire,15,maison,donc,"jus de fruit",15,maison
charcuterie,15,frigidaire,15,maison,donc,charcuterie,15,maison
soda,15,frigidaire,15,maison,donc,soda,15,maison
victuailles,15,frigidaire,15,maison,donc,victuailles,15,maison
coca,15,frigidaire,15,maison,donc,coca,15,maison
provisions,15,frigidaire,15,maison,donc,provisions,15,maison
laitage,15,frigidaire,15,maison,donc,laitage,15,maison
"jus d'orange",15,frigidaire,15,maison,donc,"jus d'orange",15,maison
"bac à légumes",15,frigidaire,15,maison,donc,"bac à légumes",15,maison
tomates,15,frigidaire,15,maison,donc,tomates,15,maison
bac,15,frigidaire,15,maison,donc,bac,15,maison
froid,15,frigidaire,15,maison,donc,froid,15,maison
vin,15,frigidaire,15,maison,donc,vin,15,maison
carottes,15,frigidaire,15,maison,donc,carottes,15,maison
salade,15,frigidaire,15,maison,donc,salade,15,maison
bière,15,frigidaire,15,maison,donc,bière,15,maison
jus,15,frigidaire,15,maison,donc,jus,15,maison
étagère,15,frigidaire,15,maison,donc,étagère,15,maison
glace,15,frigidaire,15,maison,donc,glace,15,maison
mayonnaise,15,frigidaire,15,maison,donc,mayonnaise,15,maison
fruits,15,frigidaire,15,maison,donc,fruits,15,maison
oeufs,15,frigidaire,15,maison,donc,oeufs,15,maison
légumes,15,frigidaire,15,maison,donc,légumes,15,maison
jambon,15,frigidaire,15,maison,donc,jambon,15,maison
givre,15,frigidaire,15,maison,donc,givre,15,maison
fromage,15,frigidaire,15,maison,donc,fromage,15,maison
crème,15,frigidaire,15,maison,donc,crème,15,maison
eau,15,frigidaire,15,maison,donc,eau,15,maison
restes,15,frigidaire,15,maison,donc,restes,15,maison
légume,15,frigidaire,15,maison,donc,légume,15,maison
lait,15,frigidaire,15,maison,donc,lait,15,maison
oeuf,15,frigidaire,15,maison,donc,oeuf,15,maison
Coca-Cola,15,frigidaire,15,maison,donc,Coca-Cola,15,maison
pastèque,15,frigidaire,15,maison,donc,pastèque,15,maison
paëlla,15,frigidaire,15,maison,donc,paëlla,15,maison
paélia,15,frigidaire,15,maison,donc,paélia,15,maison
paella,15,frigidaire,15,maison,donc,paella,15,maison
pâtisserie,15,frigidaire,15,maison,donc,pâtisserie,15,maison
"produit alimentaire",15,frigidaire,15,maison,donc,"produit alimentaire",15,maison
moutarde,15,frigidaire,15,maison,donc,moutarde,15,maison
sauce,15,frigidaire,15,maison,donc,sauce,15,maison
tiroir,15,frigidaire,15,maison,donc,tiroir,15,maison
pot,15,frigidaire,15,maison,donc,pot,15,maison
condiment,15,frigidaire,15,maison,donc,condiment,15,maison
"viande avariée",15,frigidaire,15,maison,donc,"viande avariée",15,maison
restant,15,frigidaire,15,maison,donc,restant,15,maison
boeuf,15,frigidaire,15,maison,donc,boeuf,15,maison
cocacola,15,frigidaire,15,maison,donc,cocacola,15,maison
"coca cola",15,frigidaire,15,maison,donc,"coca cola",15,maison
beurrier,15,frigidaire,15,maison,donc,beurrier,15,maison
"poisson fumé",15,frigidaire,15,maison,donc,"poisson fumé",15,maison
"noire de Crimée",15,frigidaire,15,maison,donc,"noire de Crimée",15,maison
"coeur de boeuf",15,frigidaire,15,maison,donc,"coeur de boeuf",15,maison
"tomate ananas",15,frigidaire,15,maison,donc,"tomate ananas",15,maison
"tomate verte",15,frigidaire,15,maison,donc,"tomate verte",15,maison
"tomate coeur de boeuf",15,frigidaire,15,maison,donc,"tomate coeur de boeuf",15,maison
"tomate coeur-de-boeuf",15,frigidaire,15,maison,donc,"tomate coeur-de-boeuf",15,maison
"tomate Roma",15,frigidaire,15,maison,donc,"tomate Roma",15,maison
mozza,15,frigidaire,15,maison,donc,mozza,15,maison
"soda nature",15,frigidaire,15,maison,donc,"soda nature",15,maison
mahonnaise,15,frigidaire,15,maison,donc,mahonnaise,15,maison
magnonaise,15,frigidaire,15,maison,donc,magnonaise,15,maison
mozzarelle,15,frigidaire,15,maison,donc,mozzarelle,15,maison
yoghourth,15,frigidaire,15,maison,donc,yoghourth,15,maison
"Noire de Crimée",15,frigidaire,15,maison,donc,"Noire de Crimée",15,maison
"Triple crème",15,frigidaire,15,maison,donc,"Triple crème",15,maison
"Sauce piquante",15,frigidaire,15,maison,donc,"Sauce piquante",15,maison
"Coca cola",15,frigidaire,15,maison,donc,"Coca cola",15,maison
"bouteille d'eau",15,frigidaire,15,maison,donc,"bouteille d'eau",15,maison
"Coca Cola",15,frigidaire,15,maison,donc,"Coca Cola",15,maison
steack,15,frigidaire,15,maison,donc,steack,15,maison
milkshake,15,frigidaire,15,maison,donc,milkshake,15,maison
"milk shake",15,frigidaire,15,maison,donc,"milk shake",15,maison
saumon,15,frigidaire,15,maison,donc,saumon,15,maison
mille-feuille,15,frigidaire,15,maison,donc,mille-feuille,15,maison
sole,15,frigidaire,15,maison,donc,sole,15,maison
avocat,15,frigidaire,15,maison,donc,avocat,15,maison
bleu,15,frigidaire,15,maison,donc,bleu,15,maison
seiche,15,frigidaire,15,maison,donc,seiche,15,maison
blonde,15,frigidaire,15,maison,donc,blonde,15,maison
vinaigrette,15,frigidaire,15,maison,donc,vinaigrette,15,maison
buf,15,frigidaire,15,maison,donc,buf,15,maison
freezer,15,frigidaire,15,maison,donc,freezer,15,maison
bavette,15,frigidaire,15,maison,donc,bavette,15,maison
"=fruit juice=",15,frigidaire,15,maison,donc,"=fruit juice=",15,maison
=liver=,15,frigidaire,15,maison,donc,=liver=,15,maison
=vegetables=,15,frigidaire,15,maison,donc,=vegetables=,15,maison
"ingrédient de recette de cuisine",15,frigidaire,15,maison,donc,"ingrédient de recette de cuisine",15,maison
=conservation=,15,frigidaire,15,maison,donc,=conservation=,15,maison
=tomatoes=,15,frigidaire,15,maison,donc,=tomatoes=,15,maison
beurre,15,frigidaire,15,restaurant,donc,beurre,15,restaurant
nourriture,15,frigidaire,15,restaurant,donc,nourriture,15,restaurant
aliment,15,frigidaire,15,restaurant,donc,aliment,15,restaurant
glaçon,15,frigidaire,15,restaurant,donc,glaçon,15,restaurant
plat,15,frigidaire,15,restaurant,donc,plat,15,restaurant
fruit,15,frigidaire,15,restaurant,donc,fruit,15,restaurant
yaourt,15,frigidaire,15,restaurant,donc,yaourt,15,restaurant
comestibles,15,frigidaire,15,restaurant,donc,comestibles,15,restaurant
bouteille,15,frigidaire,15,restaurant,donc,bouteille,15,restaurant
"petit mot",15,frigidaire,15,restaurant,donc,"petit mot",15,restaurant
poisson,15,frigidaire,15,restaurant,donc,poisson,15,restaurant
"ingrédient de cuisine",15,frigidaire,15,restaurant,donc,"ingrédient de cuisine",15,restaurant
"fruit à noyau",15,frigidaire,15,restaurant,donc,"fruit à noyau",15,restaurant
viande,15,frigidaire,15,restaurant,donc,viande,15,restaurant
"tarte au citron",15,frigidaire,15,restaurant,donc,"tarte au citron",15,restaurant
